Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_HR9,ClassMod_Part_Mod_Beastmaster_07_Thrillbotting,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_HR9,ClassMod_Part_Mod_Beastmaster_07_Thrillbotting,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_HR9,ClassMod_Part_Mod_Beastmaster_07_Thrillbotting,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_Hunt1,"ClassMod_Part_Mod_Beastmaster_03_Bushmaster, ClassMod_Part_Mod_Beastmaster_09_Headcase",
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_Hunt1,"ClassMod_Part_Mod_Beastmaster_03_Bushmaster, ClassMod_Part_Mod_Beastmaster_09_Headcase",
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_Hunt1,"ClassMod_Part_Mod_Beastmaster_03_Bushmaster, ClassMod_Part_Mod_Beastmaster_09_Headcase",
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_Hunt2,ClassMod_Part_Mod_Beastmaster_08_TurboCharged,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_Hunt2,ClassMod_Part_Mod_Beastmaster_08_TurboCharged,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_Hunt2,ClassMod_Part_Mod_Beastmaster_08_TurboCharged,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_Hunt2,ClassMod_Part_Mod_Beastmaster_08_TurboCharged,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_Hunt2,ClassMod_Part_Mod_Beastmaster_08_TurboCharged,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_Hunt5,"ClassMod_Part_Mod_Beastmaster_03_Bushmaster, ClassMod_Part_Mod_Beastmaster_09_Headcase",
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_Hunt5,"ClassMod_Part_Mod_Beastmaster_03_Bushmaster, ClassMod_Part_Mod_Beastmaster_09_Headcase",
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_Hunt5,"ClassMod_Part_Mod_Beastmaster_03_Bushmaster, ClassMod_Part_Mod_Beastmaster_09_Headcase",
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_Hunt5,"ClassMod_Part_Mod_Beastmaster_03_Bushmaster, ClassMod_Part_Mod_Beastmaster_09_Headcase",
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_Hunt5,"ClassMod_Part_Mod_Beastmaster_03_Bushmaster, ClassMod_Part_Mod_Beastmaster_09_Headcase",
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_HuntersEye,"ClassMod_Part_Beastmaster_Unique_02_CosmicStalker, ClassMod_Part_Beastmaster_Unique_03_BountyHunter",
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_HuntersEye,"ClassMod_Part_Beastmaster_Unique_02_CosmicStalker, ClassMod_Part_Beastmaster_Unique_03_BountyHunter",
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_HuntersEye,"ClassMod_Part_Beastmaster_Unique_02_CosmicStalker, ClassMod_Part_Beastmaster_Unique_03_BountyHunter",
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_HuntersEye,"ClassMod_Part_Beastmaster_Unique_02_CosmicStalker, ClassMod_Part_Beastmaster_Unique_03_BountyHunter",
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_HuntersEye,"ClassMod_Part_Beastmaster_Unique_02_CosmicStalker, ClassMod_Part_Beastmaster_Unique_03_BountyHunter",
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_InterStalker,ClassMod_Part_Beastmaster_Unique_02_CosmicStalker,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_InterStalker,ClassMod_Part_Beastmaster_Unique_02_CosmicStalker,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_InterStalker,ClassMod_Part_Beastmaster_Unique_02_CosmicStalker,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_InterStalker,ClassMod_Part_Beastmaster_Unique_02_CosmicStalker,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_InterStalker,ClassMod_Part_Beastmaster_Unique_02_CosmicStalker,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_LifeTraining,ClassMod_Part_Mod_Beastmaster_02_Divergent,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_LifeTraining,ClassMod_Part_Mod_Beastmaster_02_Divergent,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_LifeTraining,ClassMod_Part_Mod_Beastmaster_02_Divergent,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_LifeTraining,ClassMod_Part_Mod_Beastmaster_02_Divergent,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_LifeTraining,ClassMod_Part_Mod_Beastmaster_02_Divergent,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_Symbiosis,ClassMod_Part_Beastmaster_Unique_01_Friendbot,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_Symbiosis,ClassMod_Part_Beastmaster_Unique_01_Friendbot,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_Symbiosis,ClassMod_Part_Beastmaster_Unique_01_Friendbot,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_Symbiosis,ClassMod_Part_Beastmaster_Unique_01_Friendbot,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_Symbiosis,ClassMod_Part_Beastmaster_Unique_01_Friendbot,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_TwoFang,ClassMod_Part_Beastmaster_Unique_04_DE4DEYE,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_TwoFang,ClassMod_Part_Beastmaster_Unique_04_DE4DEYE,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_TwoFang,ClassMod_Part_Beastmaster_Unique_04_DE4DEYE,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_TwoFang,ClassMod_Part_Beastmaster_Unique_04_DE4DEYE,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_TwoFang,ClassMod_Part_Beastmaster_Unique_04_DE4DEYE,
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_HR4,"ClassMod_Part_Mod_Beastmaster_01_QuickCharge, ClassMod_Part_Mod_Beastmaster_05_DARPAW",
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_HR4,"ClassMod_Part_Mod_Beastmaster_01_QuickCharge, ClassMod_Part_Mod_Beastmaster_05_DARPAW",
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_HR4,"ClassMod_Part_Mod_Beastmaster_01_QuickCharge, ClassMod_Part_Mod_Beastmaster_05_DARPAW",
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_HR4,"ClassMod_Part_Mod_Beastmaster_01_QuickCharge, ClassMod_Part_Mod_Beastmaster_05_DARPAW",
Beastmaster - Bounty Hunter (Trials boss drop only),05/Legendary,InvBalD_ClassMod_Beastmaster_BountyHunter,SKILLS,5,5,1,ClassMod_Part_Skill_BeastMaster_HR4,"ClassMod_Part_Mod_Beastmaster_01_QuickCharge, ClassMod_Part_Mod_Beastmaster_05_DARPAW",
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,CHARACTER,1,1,1,ClassMod_Part_Character_Beastmaster,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,MODTYPE,1,1,1,Part_CM_Ixora_BSM_L01,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,RARITY,1,1,1,ClassMod_Part_Beastmaster_Rarity_05_Legendary,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_WeaponDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_FireRate,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_CritDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Accuracy,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_ChargeTime,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Handling,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_MagazineSize,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_ReloadSpeed,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_GrenadeDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_GrenadeRadius,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_GrenadeAmmo,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_AreaDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_AreaDamageRadius,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_ActionSkillCooldownRate,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_MeleeDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_HealthMax,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_HealthRegen,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_ShieldCapacity,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_ShieldRegenDelay,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_ShieldRegenRate,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_AssaultRifleDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_SMGDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_ShotgunDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_PistolDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_SniperRifleDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_HeavyDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Elemental_Resistance_Normal,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Elemental_Resistance_Cryo,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Elemental_Resistance_Fire,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Elemental_Resistance_Corrosive,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Elemental_Resistance_Radiation,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Elemental_Resistance_Shock,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Vladof_WeaponDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Vladof_WeaponFireRate,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Vladof_WeaponReloadSpeed,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Vladof_WeaponAccuracy,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Torgue_WeaponDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Torgue_WeaponReloadSpeed,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Torgue_WeaponAccuracy,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Torgue_WeaponProjectileSpeed,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Tediore_WeaponReloadSpeed,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Tediore_WeaponAccuracy,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Tediore_WeaponDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Tediore_WeaponFireRate,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Maliwan_WeaponDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Maliwan_WeaponFireRate,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Maliwan_WeaponAccuracy,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Maliwan_WeaponReloadSpeed,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Jakobs_WeaponCriticalDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Jakobs_WeaponDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Jakobs_WeaponReloadSpeed,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Jakobs_WeaponAccuracy,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_CoV_WeaponFireRate,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_CoV_WeaponDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_CoV_WeaponAccuracy,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Hyperion_WeaponCriticalDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Hyperion_WeaponDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Hyperion_WeaponFireRate,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Hyperion_WeaponReloadSpeed,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_Maliwan_WeaponAccuracy,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_DAHL_WeaponReloadSpeed,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_DAHL_WeaponAccuracy,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_DAHL_WeaponDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_DAHL_WeaponCriticalDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_DAHL_WeaponFireRate,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_ATLAS_WeaponFireRate,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_ATLAS_WeaponReloadSpeed,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_ATLAS_WeaponDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_ATLAS_WeaponCriticalDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,PRIMARY,2,2,1,ClassMod_Part_Stat_Primary_ActionSkillDamage,,
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ActionSkillCooldownRate,,ClassMod_Part_Stat_Primary_ActionSkillCooldownRate
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_HealthMax,,ClassMod_Part_Stat_Primary_HealthMax
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_HealthRegen,,ClassMod_Part_Stat_Primary_HealthRegen
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_MeleeDamage,,ClassMod_Part_Stat_Primary_MeleeDamage
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ShieldCapacity,,ClassMod_Part_Stat_Primary_ShieldCapacity
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ShieldRegenDelay,,ClassMod_Part_Stat_Primary_ShieldRegenDelay
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_ShieldRegenRate,,ClassMod_Part_Stat_Primary_ShieldRegenRate
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_AreaDamage,,ClassMod_Part_Stat_Primary_AreaDamage
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_AreaDamageRadius,,ClassMod_Part_Stat_Primary_AreaDamageRadius
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_GrenadeDamage,,ClassMod_Part_Stat_Primary_GrenadeDamage
Beastmaster - Cmdl3t,05/Legendary,InvBalD_CM_Ixora_BSM_L01,SECONDARY,1,1,1,ClassMod_Part_Stat_Secondary_GrenadeRadius,,ClassMod_Part_Stat_Primary_GrenadeRadius
