Character/Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,PRIMARY,0,1,1,ClassMod_Part_Stat_Primary_Hyperion_WeaponReloadSpeed,,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,PRIMARY,0,1,1,ClassMod_Part_Stat_Primary_Maliwan_WeaponAccuracy,,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,PRIMARY,0,1,1,ClassMod_Part_Stat_Primary_DAHL_WeaponReloadSpeed,,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,PRIMARY,0,1,1,ClassMod_Part_Stat_Primary_DAHL_WeaponAccuracy,,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,PRIMARY,0,1,1,ClassMod_Part_Stat_Primary_DAHL_WeaponDamage,,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,PRIMARY,0,1,1,ClassMod_Part_Stat_Primary_DAHL_WeaponCriticalDamage,,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,PRIMARY,0,1,1,ClassMod_Part_Stat_Primary_DAHL_WeaponFireRate,,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,PRIMARY,0,1,1,ClassMod_Part_Stat_Primary_ATLAS_WeaponFireRate,,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,PRIMARY,0,1,1,ClassMod_Part_Stat_Primary_ATLAS_WeaponReloadSpeed,,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,PRIMARY,0,1,1,ClassMod_Part_Stat_Primary_ATLAS_WeaponDamage,,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,PRIMARY,0,1,1,ClassMod_Part_Stat_Primary_ATLAS_WeaponCriticalDamage,,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,PRIMARY,0,1,1,ClassMod_Part_Stat_Primary_ActionSkillDamage,,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Torgue,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_10_BabyBoomer",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Torgue,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_10_BabyBoomer",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Torgue,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_10_BabyBoomer",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Torgue,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_10_BabyBoomer",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Torgue,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_10_BabyBoomer",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Vampyr,"ClassMod_Part_Gunner_Unique_05, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_02",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Vampyr,"ClassMod_Part_Gunner_Unique_05, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_02",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Vampyr,"ClassMod_Part_Gunner_Unique_05, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_02",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Vampyr,"ClassMod_Part_Gunner_Unique_05, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_02",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Vampyr,"ClassMod_Part_Gunner_Unique_05, ClassMod_Part_Mod_Gunner_01_Grenadier, ClassMod_Part_Mod_Gunner_02",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_CarryGrenades,ClassMod_Part_Mod_Gunner_01_Grenadier,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_CarryGrenades,ClassMod_Part_Mod_Gunner_01_Grenadier,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_CarryGrenades,ClassMod_Part_Mod_Gunner_01_Grenadier,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_SomeForTheRoad,"ClassMod_Part_Mod_Gunner_02, ClassMod_Part_Mod_Gunner_06_Ace",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Deadlines,"ClassMod_Part_Mod_Gunner_02, ClassMod_Part_Mod_Gunner_06_Ace",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Deadlines,"ClassMod_Part_Mod_Gunner_02, ClassMod_Part_Mod_Gunner_06_Ace",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Deadlines,"ClassMod_Part_Mod_Gunner_02, ClassMod_Part_Mod_Gunner_06_Ace",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_DrowningInBrass,ClassMod_Part_Mod_Gunner_03_Firewalker,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_DrowningInBrass,ClassMod_Part_Mod_Gunner_03_Firewalker,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_DrowningInBrass,ClassMod_Part_Mod_Gunner_03_Firewalker,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_DrowningInBrass,ClassMod_Part_Mod_Gunner_03_Firewalker,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_DrowningInBrass,ClassMod_Part_Mod_Gunner_03_Firewalker,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_StokeTheEmbers,ClassMod_Part_Mod_Gunner_03_Firewalker,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_StokeTheEmbers,ClassMod_Part_Mod_Gunner_03_Firewalker,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_StokeTheEmbers,ClassMod_Part_Mod_Gunner_03_Firewalker,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_FireSkagDen,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_03_Firewalker",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_FireSkagDen,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_03_Firewalker",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_FireSkagDen,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_03_Firewalker",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_FireSkagDen,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_03_Firewalker",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_FireSkagDen,"ClassMod_Part_Gunner_Unique_01_Rocketeer, ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Mod_Gunner_03_Firewalker",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ThinRedLine,"ClassMod_Part_Gunner_Unique_02_ColdBlooded, ClassMod_Part_Mod_Gunner_04_LowLife",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ThinRedLine,"ClassMod_Part_Gunner_Unique_02_ColdBlooded, ClassMod_Part_Mod_Gunner_04_LowLife",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ThinRedLine,"ClassMod_Part_Gunner_Unique_02_ColdBlooded, ClassMod_Part_Mod_Gunner_04_LowLife",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_DesperateMeasures,"ClassMod_Part_Gunner_Unique_02_ColdBlooded, ClassMod_Part_Mod_Gunner_04_LowLife",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_DesperateMeasures,"ClassMod_Part_Gunner_Unique_02_ColdBlooded, ClassMod_Part_Mod_Gunner_04_LowLife",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_DesperateMeasures,"ClassMod_Part_Gunner_Unique_02_ColdBlooded, ClassMod_Part_Mod_Gunner_04_LowLife",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ClickClickBoom,"ClassMod_Part_Mod_Gunner_04_LowLife, ClassMod_Part_Mod_Gunner_08_Infinity",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ClickClickBoom,"ClassMod_Part_Mod_Gunner_04_LowLife, ClassMod_Part_Mod_Gunner_08_Infinity",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ClickClickBoom,"ClassMod_Part_Mod_Gunner_04_LowLife, ClassMod_Part_Mod_Gunner_08_Infinity",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_PhalanxDoctrine,"ClassMod_Part_Gunner_Unique_02_ColdBlooded, ClassMod_Part_Mod_Gunner_05_Enforcer, ClassMod_Part_Mod_Gunner_09_ShockTrooper",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_PhalanxDoctrine,"ClassMod_Part_Gunner_Unique_02_ColdBlooded, ClassMod_Part_Mod_Gunner_05_Enforcer, ClassMod_Part_Mod_Gunner_09_ShockTrooper",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_PhalanxDoctrine,"ClassMod_Part_Gunner_Unique_02_ColdBlooded, ClassMod_Part_Mod_Gunner_05_Enforcer, ClassMod_Part_Mod_Gunner_09_ShockTrooper",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_PhalanxDoctrine,"ClassMod_Part_Gunner_Unique_02_ColdBlooded, ClassMod_Part_Mod_Gunner_05_Enforcer, ClassMod_Part_Mod_Gunner_09_ShockTrooper",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_PhalanxDoctrine,"ClassMod_Part_Gunner_Unique_02_ColdBlooded, ClassMod_Part_Mod_Gunner_05_Enforcer, ClassMod_Part_Mod_Gunner_09_ShockTrooper",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ArmoredInfantry,ClassMod_Part_Mod_Gunner_05_Enforcer,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ArmoredInfantry,ClassMod_Part_Mod_Gunner_05_Enforcer,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ArmoredInfantry,ClassMod_Part_Mod_Gunner_05_Enforcer,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ArmoredInfantry,ClassMod_Part_Mod_Gunner_05_Enforcer,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ArmoredInfantry,ClassMod_Part_Mod_Gunner_05_Enforcer,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_VladofIngenuity,ClassMod_Part_Mod_Gunner_05_Enforcer,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_VladofIngenuity,ClassMod_Part_Mod_Gunner_05_Enforcer,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_VladofIngenuity,ClassMod_Part_Mod_Gunner_05_Enforcer,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_VladofIngenuity,ClassMod_Part_Mod_Gunner_05_Enforcer,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_VladofIngenuity,ClassMod_Part_Mod_Gunner_05_Enforcer,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_StainlessSteelBear,"ClassMod_Part_Gunner_Unique_04, ClassMod_Part_Mod_Gunner_06_Ace",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_StainlessSteelBear,"ClassMod_Part_Gunner_Unique_04, ClassMod_Part_Mod_Gunner_06_Ace",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_StainlessSteelBear,"ClassMod_Part_Gunner_Unique_04, ClassMod_Part_Mod_Gunner_06_Ace",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_StainlessSteelBear,"ClassMod_Part_Gunner_Unique_04, ClassMod_Part_Mod_Gunner_06_Ace",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_StainlessSteelBear,"ClassMod_Part_Gunner_Unique_04, ClassMod_Part_Mod_Gunner_06_Ace",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_MatchingSet,ClassMod_Part_Mod_Gunner_08_Infinity,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_MatchingSet,ClassMod_Part_Mod_Gunner_08_Infinity,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_MatchingSet,ClassMod_Part_Mod_Gunner_08_Infinity,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_MatchingSet,ClassMod_Part_Mod_Gunner_08_Infinity,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_MatchingSet,ClassMod_Part_Mod_Gunner_08_Infinity,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_CloudOfLead,ClassMod_Part_Gunner_Unique_01_Rocketeer,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_CloudOfLead,ClassMod_Part_Gunner_Unique_01_Rocketeer,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_CloudOfLead,ClassMod_Part_Gunner_Unique_01_Rocketeer,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_CloudOfLead,ClassMod_Part_Gunner_Unique_01_Rocketeer,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_CloudOfLead,ClassMod_Part_Gunner_Unique_01_Rocketeer,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ExperimentalMunitions,ClassMod_Part_Mod_Gunner_07_Scav,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ExplosivePunctuation,ClassMod_Part_Gunner_Unique_04,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ExplosivePunctuation,ClassMod_Part_Gunner_Unique_04,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ExplosivePunctuation,ClassMod_Part_Gunner_Unique_04,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ExplosivePunctuation,ClassMod_Part_Gunner_Unique_04,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ExplosivePunctuation,ClassMod_Part_Gunner_Unique_04,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_GrenadeCanCrit,ClassMod_Part_Gunner_Unique_05,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_GrenadeCanCrit,ClassMod_Part_Gunner_Unique_05,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_GrenadeCanCrit,ClassMod_Part_Gunner_Unique_05,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Grizzled,ClassMod_Part_Gunner_Unique_04,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Grizzled,ClassMod_Part_Gunner_Unique_04,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Grizzled,ClassMod_Part_Gunner_Unique_04,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Grizzled,ClassMod_Part_Gunner_Unique_04,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Grizzled,ClassMod_Part_Gunner_Unique_04,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_IronBank,ClassMod_Part_Mod_Gunner_08_Infinity,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_IronBank,ClassMod_Part_Mod_Gunner_08_Infinity,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_IronBank,ClassMod_Part_Mod_Gunner_08_Infinity,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_IronBank,ClassMod_Part_Mod_Gunner_08_Infinity,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_IronBank,ClassMod_Part_Mod_Gunner_08_Infinity,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_MeansOfDesctruction,ClassMod_Part_Mod_Gunner_10_BabyBoomer,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_MeansOfDesctruction,ClassMod_Part_Mod_Gunner_10_BabyBoomer,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_MeansOfDesctruction,ClassMod_Part_Mod_Gunner_10_BabyBoomer,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Redistribution,"ClassMod_Part_Gunner_Unique_03, ClassMod_Part_Gunner_Unique_05, ClassMod_Part_Mod_Gunner_07_Scav, ClassMod_Part_Mod_Gunner_10_BabyBoomer",
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ScorchingRPM,ClassMod_Part_Mod_Gunner_07_Scav,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ScorchingRPM,ClassMod_Part_Mod_Gunner_07_Scav,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ScorchingRPM,ClassMod_Part_Mod_Gunner_07_Scav,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ScorchingRPM,ClassMod_Part_Mod_Gunner_07_Scav,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_ScorchingRPM,ClassMod_Part_Mod_Gunner_07_Scav,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Scrappy,ClassMod_Part_Mod_Gunner_09_ShockTrooper,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Scrappy,ClassMod_Part_Mod_Gunner_09_ShockTrooper,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Scrappy,ClassMod_Part_Mod_Gunner_09_ShockTrooper,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Scrappy,ClassMod_Part_Mod_Gunner_09_ShockTrooper,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_Scrappy,ClassMod_Part_Mod_Gunner_09_ShockTrooper,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_SelflessVengeance,ClassMod_Part_Mod_Gunner_09_ShockTrooper,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_SelflessVengeance,ClassMod_Part_Mod_Gunner_09_ShockTrooper,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_SelflessVengeance,ClassMod_Part_Mod_Gunner_09_ShockTrooper,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_SelflessVengeance,ClassMod_Part_Mod_Gunner_09_ShockTrooper,
Gunner,01/Common,InvBalD_ClassMod_Gunner_01_Common,SKILLS,1,1,1,ClassMod_Part_Skill_Gunner_SelflessVengeance,ClassMod_Part_Mod_Gunner_09_ShockTrooper,
Gunner,02/Uncommon,InvBalD_ClassMod_Gunner_02_Uncommon,CHARACTER,1,1,1,ClassMod_Part_Character_Gunner,,
Gunner,02/Uncommon,InvBalD_ClassMod_Gunner_02_Uncommon,MODTYPE,1,1,1,ClassMod_Part_Mod_Gunner_01_Grenadier,,
Gunner,02/Uncommon,InvBalD_ClassMod_Gunner_02_Uncommon,MODTYPE,1,1,1,ClassMod_Part_Mod_Gunner_02,,
Gunner,02/Uncommon,InvBalD_ClassMod_Gunner_02_Uncommon,MODTYPE,1,1,1,ClassMod_Part_Mod_Gunner_03_Firewalker,,
Gunner,02/Uncommon,InvBalD_ClassMod_Gunner_02_Uncommon,MODTYPE,1,1,1,ClassMod_Part_Mod_Gunner_04_LowLife,,
Gunner,02/Uncommon,InvBalD_ClassMod_Gunner_02_Uncommon,MODTYPE,1,1,1,ClassMod_Part_Mod_Gunner_05_Enforcer,,
Gunner,02/Uncommon,InvBalD_ClassMod_Gunner_02_Uncommon,MODTYPE,1,1,1,ClassMod_Part_Mod_Gunner_06_Ace,,
Gunner,02/Uncommon,InvBalD_ClassMod_Gunner_02_Uncommon,MODTYPE,1,1,1,ClassMod_Part_Mod_Gunner_07_Scav,,
Gunner,02/Uncommon,InvBalD_ClassMod_Gunner_02_Uncommon,MODTYPE,1,1,1,ClassMod_Part_Mod_Gunner_08_Infinity,,
Gunner,02/Uncommon,InvBalD_ClassMod_Gunner_02_Uncommon,MODTYPE,1,1,1,ClassMod_Part_Mod_Gunner_09_ShockTrooper,,
Gunner,02/Uncommon,InvBalD_ClassMod_Gunner_02_Uncommon,MODTYPE,1,1,1,ClassMod_Part_Mod_Gunner_10_BabyBoomer,,
Gunner,02/Uncommon,InvBalD_ClassMod_Gunner_02_Uncommon,RARITY,1,1,1,ClassMod_Part_Gunner_Rarity_02_Uncommon,,
Gunner,02/Uncommon,InvBalD_ClassMod_Gunner_02_Uncommon,PRIMARY,1,1,1,ClassMod_Part_Stat_Primary_WeaponDamage,,
