Manufacturer/Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_Roid,,
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_Roid,,
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_Roid,,
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_Spike,,
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_Spike,,
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_Spike,,
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_ShieldCharge,,
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_ShieldCharge,,
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_ShieldCharge,,
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_FortifyCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_FortifyCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_FortifyCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_HealthCharge,,
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_HealthCharge,,
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_HealthCharge,,
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_PowerCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_PowerCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,AUGMENT,2,2,1,Part_Shield_Aug_PowerCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,ELEMENT,1,1,1,Shield_Part_Element_Normal,,"Part_Shield_Aug_Nova, Part_Shield_Aug_Resistance"
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,ELEMENT,1,1,0.1,Shield_Part_Element_Fire,,
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,ELEMENT,1,1,0.1,Shield_Part_Element_Cryo,,
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,ELEMENT,1,1,0.1,Shield_Part_Element_Corrosive,,
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,ELEMENT,1,1,0.1,Shield_Part_Element_Shock,,
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,ELEMENT,1,1,0.1,Shield_Part_Element_Radiation,,
Asclepius,Named Shield,InvBalD_Shield_LGD_Aesclepius,MATERIAL,1,1,1,Part_Shield_ANS_Material_LGD_Aesclepius,,
Back Ham,Named Shield,InvBalD_Shield_BackHam,BODY,1,1,1,Shield_Part_Body_01_Anshin,,
Back Ham,Named Shield,InvBalD_Shield_BackHam,RARITY,1,1,1,Shield_Part_Rarity_Anshin_04_VeryRare,,
Back Ham,Named Shield,InvBalD_Shield_BackHam,LEGENDARY AUG,1,1,1,Part_Shield_Aug_BackHam,,
Back Ham,Named Shield,InvBalD_Shield_BackHam,AUGMENT,3,3,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Back Ham,Named Shield,InvBalD_Shield_BackHam,AUGMENT,3,3,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Back Ham,Named Shield,InvBalD_Shield_BackHam,AUGMENT,3,3,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Back Ham,Named Shield,InvBalD_Shield_BackHam,MATERIAL,1,1,1,Part_Shield_Mat_BackHam,,
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,BODY,1,1,1,Shield_Part_Body_02_Pangolin,,
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,RARITY,1,1,1,Shield_Part_Rarity_Pangolin_05_Legendary,,
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,LEGENDARY AUG,1,1,1,Part_Shield_Aug_PAN_Cyttorak,,
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,AUGMENT,2,2,1,Shield_Part_Aug_00_None,,
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,AUGMENT,2,2,1,Shield_Part_Aug_00_None,,
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,AUGMENT,2,2,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,AUGMENT,2,2,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,AUGMENT,2,2,1,Part_Shield_Aug_Healthy,,
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,AUGMENT,2,2,1,Part_Shield_Aug_Healthy,,
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,AUGMENT,2,2,1,Part_Shield_Aug_Fleet,,
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,AUGMENT,2,2,1,Part_Shield_Aug_Fleet,,
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,AUGMENT,2,2,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,AUGMENT,2,2,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,AUGMENT,2,2,1,Part_Shield_Aug_Knockback,Shield_Part_Body_02_Pangolin,
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,ELEMENT,1,1,1,Shield_Part_Element_Normal,,"Part_Shield_Aug_Nova, Part_Shield_Aug_Resistance"
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,ELEMENT,1,1,1,Shield_Part_Element_Corrosive,,
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,ELEMENT,1,1,1,Shield_Part_Element_Cryo,,
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,ELEMENT,1,1,1,Shield_Part_Element_Fire,,
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,ELEMENT,1,1,1,Shield_Part_Element_Radiation,,
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,ELEMENT,1,1,1,Shield_Part_Element_Shock,,
Band of Sitorak,Named Shield,InvBalD_Shield_Cyttorak,MATERIAL,1,1,1,Part_Shield_Mat_PAN_Cyttorak,,
Beskar,Named Shield,InvBalD_Shield_Beskar,BODY,1,1,1,Shield_Part_Body_01_Anshin,,
Beskar,Named Shield,InvBalD_Shield_Beskar,RARITY,1,1,1,Shield_Part_Rarity_Anshin_05_Legendary,,
Beskar,Named Shield,InvBalD_Shield_Beskar,LEGENDARY AUG,1,1,1,Part_Shield_Aug_Beskar,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Absorb,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Absorb,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Absorb,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Adrenaline,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Adrenaline,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Adrenaline,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Amp,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Amp,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Amp,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Capacity,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Capacity,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Capacity,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_RechargeDelay,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_RechargeDelay,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_RechargeDelay,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_RechargeRate,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_RechargeRate,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_RechargeRate,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Roid,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Roid,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Roid,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Spike,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Spike,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Spike,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_ShieldCharge,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_ShieldCharge,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_ShieldCharge,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_FortifyCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_FortifyCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_FortifyCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_HealthCharge,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_HealthCharge,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_HealthCharge,,
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_PowerCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_PowerCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,AUGMENT,0,2,1,Part_Shield_Aug_PowerCharge,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Beskar,Named Shield,InvBalD_Shield_Beskar,ELEMENT,1,1,1,Shield_Part_Element_Normal,,"Part_Shield_Aug_Nova, Part_Shield_Aug_Resistance"
Beskar,Named Shield,InvBalD_Shield_Beskar,MATERIAL,1,1,1,Shield_Part_Material_Anshin_04_VeryRare,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,BODY,1,1,1,Shield_Part_Body_02_Pangolin,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,RARITY,1,1,1,Shield_Part_Rarity_Pangolin_05_Legendary,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,LEGENDARY AUG,1,1,1,Part_Shield_Aug_PAN_LGD_BigBoomBlaster,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Absorb,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Absorb,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Absorb,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Adrenaline,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Adrenaline,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Adrenaline,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Amp,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Amp,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Amp,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Capacity,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Capacity,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Capacity,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Fleet,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Fleet,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Fleet,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_RechargeDelay,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_RechargeDelay,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_RechargeDelay,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_RechargeRate,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_RechargeRate,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_RechargeRate,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Roid,,
Big Boom Blaster,Named Shield,InvBalD_Shield_LGD_BigBoomBlaster,AUGMENT,2,2,1,Part_Shield_Aug_Roid,,
